time_min,temp_C,OD600,strain,well,media,pos_selection,operator,repressor,volume_marker,date,run_number
1229.45,37.1,0.091,O2_R22_T_mCherry,C08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1244.45,37.0,0.09300000000000001,O2_R22_T_mCherry,C08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1259.45,37.1,0.099,O2_R22_T_mCherry,C08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1274.45,37.0,0.098,O2_R22_T_mCherry,C08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1289.45,37.1,0.102,O2_R22_T_mCherry,C08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1304.45,37.1,0.102,O2_R22_T_mCherry,C08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1319.45,37.1,0.105,O2_R22_T_mCherry,C08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1334.45,37.0,0.111,O2_R22_T_mCherry,C08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1349.45,37.0,0.13,O2_R22_T_mCherry,C08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1364.45,37.0,0.136,O2_R22_T_mCherry,C08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1379.45,37.0,0.127,O2_R22_T_mCherry,C08,M9_0.5%_glucose,2_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
14.45,37.0,0.043,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
29.45,37.0,0.043,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
44.45,37.0,0.043,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
59.45,37.0,0.043,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
74.45,37.0,0.043,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
89.45,37.0,0.043,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
104.45,37.0,0.044000000000000004,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
119.45,37.0,0.045,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
134.45,37.0,0.045,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
149.45,37.0,0.045,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
164.45,37.1,0.046,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
179.45,37.0,0.046,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
194.45,37.0,0.048,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
209.45,37.1,0.048,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
224.45,37.0,0.049,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
239.45,37.1,0.05,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
254.45,37.1,0.051,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
269.45,37.0,0.052000000000000005,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
284.45,37.0,0.054000000000000006,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
299.45,37.1,0.054000000000000006,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
314.45,37.1,0.055999999999999994,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
329.45,37.0,0.057999999999999996,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
344.45,37.1,0.059000000000000004,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
359.45,37.0,0.061,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
374.45,37.0,0.063,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
389.45,37.0,0.066,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
404.45,37.0,0.068,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
419.45,37.1,0.07,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
434.45,37.0,0.07200000000000001,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
449.45,36.9,0.073,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
464.45,37.1,0.076,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
479.45,37.0,0.079,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
494.45,37.0,0.08199999999999999,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
509.45,37.0,0.086,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
524.45,37.0,0.08800000000000001,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
539.45,37.0,0.091,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
554.45,37.0,0.094,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
569.45,37.0,0.099,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
584.45,37.0,0.10300000000000001,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
599.45,37.0,0.105,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
614.45,37.0,0.11,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
629.45,37.0,0.115,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
644.45,37.1,0.12,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
659.45,37.0,0.125,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
674.45,37.1,0.13,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
689.45,37.0,0.13699999999999998,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
704.45,37.0,0.14300000000000002,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
719.45,37.0,0.151,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
734.45,37.0,0.158,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
749.45,37.0,0.168,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
764.45,37.1,0.17800000000000002,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
779.45,37.1,0.184,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
794.45,37.1,0.196,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
809.45,37.1,0.207,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
824.45,37.0,0.218,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
839.45,37.0,0.23399999999999999,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
854.45,37.1,0.24600000000000002,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
869.45,37.0,0.262,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
884.45,37.1,0.27,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
899.45,37.0,0.282,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
914.45,37.1,0.29600000000000004,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
929.45,37.0,0.317,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
944.45,37.0,0.33,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
959.45,37.1,0.33899999999999997,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
974.45,37.0,0.35600000000000004,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
989.45,36.9,0.365,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1004.45,37.0,0.375,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1019.45,37.0,0.38799999999999996,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1034.45,37.1,0.39799999999999996,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1049.45,37.0,0.41700000000000004,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1064.45,37.0,0.426,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1079.45,37.0,0.435,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1094.45,37.0,0.444,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1109.45,37.1,0.452,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1124.45,37.0,0.45899999999999996,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1139.45,37.1,0.467,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1154.45,37.0,0.473,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1169.45,37.0,0.48,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1184.45,37.0,0.48700000000000004,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1199.45,37.1,0.491,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1214.45,37.1,0.498,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1229.45,37.1,0.504,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1244.45,37.0,0.512,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1259.45,37.1,0.517,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1274.45,37.0,0.523,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1289.45,37.1,0.531,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1304.45,37.1,0.5329999999999999,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1319.45,37.1,0.542,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1334.45,37.0,0.545,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1349.45,37.0,0.552,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1364.45,37.0,0.556,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
1379.45,37.0,0.5579999999999999,O2_R0_T_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,O2,0.0,mCherry,20200314,1
14.45,37.0,0.042,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
29.45,37.0,0.042,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
44.45,37.0,0.042,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
59.45,37.0,0.042,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
74.45,37.0,0.042,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
89.45,37.0,0.042,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
104.45,37.0,0.043,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
119.45,37.0,0.042,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
134.45,37.0,0.043,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
149.45,37.0,0.043,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
164.45,37.1,0.043,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
179.45,37.0,0.043,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
194.45,37.0,0.044000000000000004,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
209.45,37.1,0.044000000000000004,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
224.45,37.0,0.044000000000000004,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
239.45,37.1,0.044000000000000004,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
254.45,37.1,0.045,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
269.45,37.0,0.045,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
284.45,37.0,0.045,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
299.45,37.1,0.046,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
314.45,37.1,0.046,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
329.45,37.0,0.047,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
344.45,37.1,0.047,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
359.45,37.0,0.048,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
374.45,37.0,0.049,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
389.45,37.0,0.049,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
404.45,37.0,0.05,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
419.45,37.1,0.051,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
434.45,37.0,0.051,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
449.45,36.9,0.051,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
464.45,37.1,0.052000000000000005,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
479.45,37.0,0.053,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
494.45,37.0,0.053,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
509.45,37.0,0.054000000000000006,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
524.45,37.0,0.055,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
539.45,37.0,0.057,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
554.45,37.0,0.059000000000000004,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
569.45,37.0,0.059000000000000004,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
584.45,37.0,0.06,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
599.45,37.0,0.059000000000000004,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
614.45,37.0,0.057999999999999996,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
629.45,37.0,0.059000000000000004,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
644.45,37.1,0.059000000000000004,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
659.45,37.0,0.059000000000000004,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
674.45,37.1,0.062,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
689.45,37.0,0.062,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
704.45,37.0,0.064,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
719.45,37.0,0.063,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
734.45,37.0,0.064,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
749.45,37.0,0.067,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
764.45,37.1,0.065,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
779.45,37.1,0.067,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
794.45,37.1,0.067,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
809.45,37.1,0.067,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
824.45,37.0,0.073,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
839.45,37.0,0.069,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
854.45,37.1,0.071,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
869.45,37.0,0.071,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
884.45,37.1,0.066,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
899.45,37.0,0.068,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
914.45,37.1,0.069,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
929.45,37.0,0.068,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
944.45,37.0,0.07200000000000001,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
959.45,37.1,0.071,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
974.45,37.0,0.069,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
989.45,36.9,0.075,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1004.45,37.0,0.079,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1019.45,37.0,0.07,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1034.45,37.1,0.071,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1049.45,37.0,0.069,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1064.45,37.0,0.07,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1079.45,37.0,0.076,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1094.45,37.0,0.07200000000000001,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1109.45,37.1,0.07,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1124.45,37.0,0.068,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1139.45,37.1,0.07,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1154.45,37.0,0.069,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1169.45,37.0,0.069,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1184.45,37.0,0.071,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1199.45,37.1,0.068,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1214.45,37.1,0.067,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1229.45,37.1,0.068,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1244.45,37.0,0.067,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1259.45,37.1,0.068,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1274.45,37.0,0.067,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1289.45,37.1,0.068,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1304.45,37.1,0.068,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1319.45,37.1,0.068,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
1334.45,37.0,0.069,O2_R22_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O2,22.0,mCherry,20200314,1
