time_min,temp_C,OD600,YFP,strain,well,media,pos_selection,operator,repressor,volume_marker,date,run_number
738.95,37.0,0.031,30.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
758.95,37.0,0.031,28.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
778.95,37.0,0.031,36.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
798.95,37.0,0.031,35.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
818.95,37.0,0.031,30.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
838.95,37.0,0.031,33.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
858.95,37.0,0.031,27.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
878.95,37.0,0.031,37.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
898.95,37.0,0.031,28.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
918.95,37.0,0.031,28.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
938.95,37.1,0.032,31.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
958.95,37.1,0.031,30.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
978.95,37.0,0.031,25.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
998.95,37.1,0.031,32.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1018.95,37.0,0.031,38.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1038.95,37.0,0.031,29.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1058.95,37.0,0.031,27.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1078.95,37.0,0.032,25.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1098.95,37.0,0.032,26.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1118.95,37.0,0.031,32.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1138.95,37.1,0.032,30.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1158.95,37.1,0.032,30.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1178.95,37.0,0.031,26.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1198.95,37.1,0.031,31.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1218.95,37.0,0.031,26.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1238.95,37.1,0.031,28.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1258.95,37.1,0.031,33.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1278.95,37.1,0.031,31.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1298.95,37.0,0.031,29.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1318.95,37.0,0.031,27.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1338.95,37.0,0.031,24.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1358.95,37.0,0.031,28.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1378.95,37.0,0.031,31.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1398.95,37.1,0.031,27.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1418.95,37.0,0.031,26.0,blank,G05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
18.95,37.0,0.031,32.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
38.95,37.1,0.031,32.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
58.95,37.0,0.031,31.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
78.95,37.1,0.031,30.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
98.95,37.0,0.032,31.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
118.95,37.1,0.031,24.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
138.95,37.1,0.031,30.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
158.95,37.1,0.031,33.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
178.95,37.0,0.032,25.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
198.95,37.1,0.031,34.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
218.95,37.1,0.031,34.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
238.95,37.0,0.031,29.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
258.95,37.0,0.032,34.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
278.95,37.0,0.031,32.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
298.95,37.0,0.031,33.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
318.95,37.1,0.031,33.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
338.95,37.0,0.032,31.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
358.95,37.1,0.031,28.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
378.95,37.1,0.032,37.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
398.95,37.0,0.032,30.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
418.95,37.0,0.032,28.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
438.95,37.0,0.032,38.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
458.95,37.0,0.032,34.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
478.95,37.0,0.032,38.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
498.95,37.0,0.032,37.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
518.95,37.1,0.032,40.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
538.95,37.1,0.032,30.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
558.95,37.1,0.032,35.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
578.95,37.1,0.032,33.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
598.95,37.1,0.032,30.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
618.95,37.0,0.032,36.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
638.95,37.1,0.032,28.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
658.95,37.1,0.032,29.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
678.95,37.1,0.032,27.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
698.95,37.1,0.032,37.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
718.95,37.0,0.032,37.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
738.95,37.0,0.032,32.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
758.95,37.0,0.032,31.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
778.95,37.0,0.032,34.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
798.95,37.0,0.032,32.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
818.95,37.0,0.032,30.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
838.95,37.0,0.032,31.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
858.95,37.0,0.032,37.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
878.95,37.0,0.032,28.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
898.95,37.0,0.032,35.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
918.95,37.0,0.032,33.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
938.95,37.1,0.032,28.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
958.95,37.1,0.032,29.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
978.95,37.0,0.032,24.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
998.95,37.1,0.032,35.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1018.95,37.0,0.032,31.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1038.95,37.0,0.032,35.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1058.95,37.0,0.032,29.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1078.95,37.0,0.032,28.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1098.95,37.0,0.032,30.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1118.95,37.0,0.032,34.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1138.95,37.1,0.032,42.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1158.95,37.1,0.032,25.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1178.95,37.0,0.032,30.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1198.95,37.1,0.031,28.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1218.95,37.0,0.032,31.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1238.95,37.1,0.032,33.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1258.95,37.1,0.032,31.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1278.95,37.1,0.031,23.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1298.95,37.0,0.031,26.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1318.95,37.0,0.031,31.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1338.95,37.0,0.032,26.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1358.95,37.0,0.032,28.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1378.95,37.0,0.031,25.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1398.95,37.1,0.031,34.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
1418.95,37.0,0.031,32.0,blank,G06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200617,1
18.95,37.0,0.031,28.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
38.95,37.1,0.031,30.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
58.95,37.0,0.031,28.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
78.95,37.1,0.031,32.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
98.95,37.0,0.031,38.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
118.95,37.1,0.031,34.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
138.95,37.1,0.031,36.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
158.95,37.1,0.031,41.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
178.95,37.0,0.031,35.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
198.95,37.1,0.031,34.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
218.95,37.1,0.031,33.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
238.95,37.0,0.031,33.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
258.95,37.0,0.031,32.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
278.95,37.0,0.031,36.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
298.95,37.0,0.031,33.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
318.95,37.1,0.031,38.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
338.95,37.0,0.031,33.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
358.95,37.1,0.031,35.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
378.95,37.1,0.031,30.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
398.95,37.0,0.032,33.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
418.95,37.0,0.031,28.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
438.95,37.0,0.031,33.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
458.95,37.0,0.031,34.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
478.95,37.0,0.031,33.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
498.95,37.0,0.032,35.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
518.95,37.1,0.031,35.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
538.95,37.1,0.031,36.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
558.95,37.1,0.031,37.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
578.95,37.1,0.032,31.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
598.95,37.1,0.031,34.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
618.95,37.0,0.032,29.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
638.95,37.1,0.031,40.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
658.95,37.1,0.031,27.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
678.95,37.1,0.031,34.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
698.95,37.1,0.031,30.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
718.95,37.0,0.032,29.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
738.95,37.0,0.032,28.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
758.95,37.0,0.032,35.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
778.95,37.0,0.032,29.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
798.95,37.0,0.031,29.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
818.95,37.0,0.031,44.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
838.95,37.0,0.031,35.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
858.95,37.0,0.031,25.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
878.95,37.0,0.031,29.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
898.95,37.0,0.031,37.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
918.95,37.0,0.031,34.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
938.95,37.1,0.031,34.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
958.95,37.1,0.031,38.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
978.95,37.0,0.031,37.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
998.95,37.1,0.031,28.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1018.95,37.0,0.031,27.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1038.95,37.0,0.031,30.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1058.95,37.0,0.031,23.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1078.95,37.0,0.031,33.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1098.95,37.0,0.031,33.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1118.95,37.0,0.031,33.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1138.95,37.1,0.031,34.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1158.95,37.1,0.031,29.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1178.95,37.0,0.031,26.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1198.95,37.1,0.032,31.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1218.95,37.0,0.032,31.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1238.95,37.1,0.032,37.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1258.95,37.1,0.032,29.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1278.95,37.1,0.031,34.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1298.95,37.0,0.031,34.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1318.95,37.0,0.032,25.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1338.95,37.0,0.032,30.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1358.95,37.0,0.032,30.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1378.95,37.0,0.032,30.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1398.95,37.1,0.031,18.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
1418.95,37.0,0.031,32.0,blank,G07,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
18.95,37.0,0.031,33.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
38.95,37.1,0.031,34.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
58.95,37.0,0.031,35.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
78.95,37.1,0.031,33.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
98.95,37.0,0.031,29.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
118.95,37.1,0.031,33.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
138.95,37.1,0.031,34.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
158.95,37.1,0.031,31.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
178.95,37.0,0.031,35.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
198.95,37.1,0.031,31.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
218.95,37.1,0.031,32.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
238.95,37.0,0.031,32.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
258.95,37.0,0.031,33.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
278.95,37.0,0.031,35.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
298.95,37.0,0.031,36.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
318.95,37.1,0.031,32.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
338.95,37.0,0.031,39.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
358.95,37.1,0.031,28.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
378.95,37.1,0.031,34.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
398.95,37.0,0.031,40.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
418.95,37.0,0.031,30.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
438.95,37.0,0.031,31.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
458.95,37.0,0.031,30.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
478.95,37.0,0.031,34.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
498.95,37.0,0.031,39.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
518.95,37.1,0.031,37.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
538.95,37.1,0.031,30.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
558.95,37.1,0.031,29.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
578.95,37.1,0.031,38.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
598.95,37.1,0.031,29.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
618.95,37.0,0.031,35.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
638.95,37.1,0.031,31.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
658.95,37.1,0.031,32.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
678.95,37.1,0.031,38.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
698.95,37.1,0.031,30.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
718.95,37.0,0.031,31.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
738.95,37.0,0.031,35.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
758.95,37.0,0.031,26.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
778.95,37.0,0.031,32.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
798.95,37.0,0.031,34.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
818.95,37.0,0.031,28.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
838.95,37.0,0.031,34.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
858.95,37.0,0.031,30.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
878.95,37.0,0.031,42.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
898.95,37.0,0.031,32.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
918.95,37.0,0.031,33.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
938.95,37.1,0.031,30.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
958.95,37.1,0.031,36.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
978.95,37.0,0.031,34.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
998.95,37.1,0.031,32.0,blank,G08,M9_0.5%_glucose,1_ugmL_tetracycline,blank,,blank,20200617,1
